"","category","name","reviewer","reviews","verified","date.of.review","ratings"
"18","T-shirt","Calvin Klein Jeans Women's CKJ CK EMBROIDERY SLIM T YAF WHT WMN TEE","Ginia","Super warm in winter under my coat","Verified Purchase","Reviewed in the United Kingdom on 17 March 2024","5.0 out of 5 stars"
"19","T-shirt","Calvin Klein Jeans Women's CKJ CK EMBROIDERY SLIM T YAF WHT WMN TEE","Tammi","Schönes Shirt, gute Qualität. Lässt sich gut tragen, macht eine tolle Figur. Preis ist angemessen","Verified Purchase","Reviewed in Germany on 2 December 2022","5.0 out of 5 stars"
"20","T-shirt","Calvin Klein Jeans Women's CKJ CK EMBROIDERY SLIM T YAF WHT WMN TEE","Ana","Si la quieres entallada pide una talla menos. Suelo usar 38, pedí mediana, es grande.","Verified Purchase","Reviewed in Spain on 17 December 2022","5.0 out of 5 stars"
"21","T-shirt","Calvin Klein Jeans Women's CKJ CK EMBROIDERY SLIM T YAF WHT WMN TEE","BEATRIZ","cómoda. Pero la calidad de la tela es muy mala, se han hecho agujeros en las axilas y cuello. A la basura en 5 meses. Pésima","Verified Purchase","Reviewed in Spain on 25 May 2023","4.4 out of 5 stars"
"22","T-shirt","Calvin Klein Jeans Women's CKJ CK EMBROIDERY SLIM T YAF WHT WMN TEE","francesco71","Prezzo imbattibile, qualità ok, come tutte le maglie CK","Verified Purchase","Reviewed in Italy on 2 January 2023","1.0 out of 5 stars"
"23","T-shirt","Calvin Klein Jeans Women's CKJ CK EMBROIDERY SLIM T YAF WHT WMN TEE","Jeibmann Corinne","Ich habe dieses Shirt eine Größe größer bestellt. Das war gut so, es fällt kleiner aus.","Verified Purchase","Reviewed in Germany on 21 June 2021","5.0 out of 5 stars"
"24","T-shirt","Calvin Klein Jeans Women's CKJ CK EMBROIDERY SLIM T YAF WHT WMN TEE","JACQUOT Coline","Prévoir une taille de plus, petit au niveau des epaules","Verified Purchase","Reviewed in France on 3 January 2022","5.0 out of 5 stars"
"25","T-shirt","Calvin Klein Jeans Women's CKJ CK EMBROIDERY SLIM T YAF WHT WMN TEE","Ademir","I love this T-shirt. Very good quality and its fits everything 😍","Verified Purchase","Reviewed in the United Kingdom on 27 September 2022","3.0 out of 5 stars"
"26","T-shirt","Calvin Klein Jeans Women's CKJ CK EMBROIDERY SLIM T YAF WHT WMN TEE","Juan Sallent","Calidad muy sencilla.","Verified Purchase","Reviewed in Spain on 6 June 2020","5.0 out of 5 stars"
"27","T-shirt","Calvin Klein Jeans Women's CKJ CK EMBROIDERY SLIM T YAF WHT WMN TEE","Sabrina","Das T Shirt ist nicht durchsichtig und sitzt sehr gut. Das Logo ist eingenäht, was ich immer besser finde als gedruckt.","Verified Purchase","Reviewed in Germany on 22 October 2021","1.0 out of 5 stars"
"28","T-shirt","Calvin Klein Jeans Women's CKJ CK EMBROIDERY SLIM T YAF WHT WMN TEE","Client d'Amazon","Déçu dommage un chiffon s élargi pas très beau","Verified Purchase","Reviewed in France on 29 August 2023","5.0 out of 5 stars"
"29","T-shirt","Calvin Klein Jeans Women's CKJ CK EMBROIDERY SLIM T YAF WHT WMN TEE","Ilaria","Ottimo prodotto, consiglio una taglia in più","Verified Purchase","Reviewed in Italy on 19 October 2023","1.0 out of 5 stars"
"30","T-shirt","Calvin Klein Jeans Women's CKJ CK EMBROIDERY SLIM T YAF WHT WMN TEE","Ilaria","Love this tee shirt. Smart looking, comfortable and not too long ( I am 5 ft 1). I am normally size 8 and the ‘small’ is a perfect fit","Verified Purchase","Reviewed in the United Kingdom on 17 August 2020","5.0 out of 5 stars"
"31","T-shirt","Calvin Klein Jeans Women's CKJ CK EMBROIDERY SLIM T YAF WHT WMN TEE","Aut","Good quality but advise to by the size up","Verified Purchase","Reviewed in the United Kingdom on 14 June 2020","4.4 out of 5 stars"
"32","T-shirt","Calvin Klein Jeans Women's CKJ CK EMBROIDERY SLIM T YAF WHT WMN TEE","Amazon Customer","","Verified Purchase","Reviewed in France on 16 May 2022","3.0 out of 5 stars"
"33","T-shirt","Calvin Klein Jeans Women's CKJ CK EMBROIDERY SLIM T YAF WHT WMN TEE","Amazon Customer","Bella maglietta. Buon cotone. Per la taglia prenderei una misura in più.","Verified Purchase","Reviewed in Italy on 10 July 2023","1.0 out of 5 stars"
"34","T-shirt","Calvin Klein Jeans Women's CKJ CK EMBROIDERY SLIM T YAF WHT WMN TEE","Carmen F.","T-Shirt ist ganz OK, habe mir von der Qualität ein wenig mehr erwartet. Von der Stoffqualität ist ein Shirt von H&M und 9,99 nicht schlechter! Leider sind sie sehr kurz. Hab das Shirt zwar behalten, würde es mir aber nicht mehr bestellen.","Verified Purchase","Reviewed in Germany on 17 May 2023","1.0 out of 5 stars"
"35","T-shirt","Calvin Klein Jeans Women's CKJ CK EMBROIDERY SLIM T YAF WHT WMN TEE","J.J.","Ottimo cotone fresco anche con queste temperature estive torride, taglia M regolare e comoda.","Verified Purchase","Reviewed in Italy on 18 August 2023","4.0 out of 5 stars"
"36","T-shirt","Calvin Klein Jeans Women's CKJ CK EMBROIDERY SLIM T YAF WHT WMN TEE","elena","Fit is as your usual size","Verified Purchase","Reviewed in the United Kingdom on 8 July 2022","3.0 out of 5 stars"
"37","T-shirt","Calvin Klein Jeans Women's CKJ CK EMBROIDERY SLIM T YAF WHT WMN TEE","John","Das Shirt sitzt sehr gut und auch der Stoff fühlt sich hochwertig an. Kann ich weiterempfehlen","Verified Purchase","Reviewed in Germany on 25 December 2021","5.0 out of 5 stars"
"38","T-shirt","Calvin Klein Jeans Women's CKJ CK EMBROIDERY SLIM T YAF WHT WMN TEE","Rita","Maglietta di ottimo cotone. Vestibilità perfetta.","Verified Purchase","Reviewed in Italy on 10 April 2023","5.0 out of 5 stars"
"39","T-shirt","Calvin Klein Jeans Women's CKJ CK EMBROIDERY SLIM T YAF WHT WMN TEE","Mary","La t shirt veste giusto, peccato che il cotone sia sottile e trasparente.","Verified Purchase","Reviewed in Italy on 18 August 2023","5.0 out of 5 stars"
"40","T-shirt","Calvin Klein Jeans Women's CKJ CK EMBROIDERY SLIM T YAF WHT WMN TEE","Cliente Amazon","Very good article","Verified Purchase","Reviewed in Germany on 11 February 2023","4.0 out of 5 stars"
"41","T-shirt","Calvin Klein Jeans Women's CKJ CK EMBROIDERY SLIM T YAF WHT WMN TEE","Nicht gute kvalität","Zu klein für ein L große","Verified Purchase","Reviewed in Germany on 3 February 2024","4.4 out of 5 stars"
"42","T-shirt","Calvin Klein Jeans Women's CKJ CK EMBROIDERY SLIM T YAF WHT WMN TEE","Gabriele P","Ho fatto un regalo tutto come da descrizione","Verified Purchase","Reviewed in Italy on 25 November 2022","1.0 out of 5 stars"
"43","T-shirt","Calvin Klein Jeans Women's CKJ CK EMBROIDERY SLIM T YAF WHT WMN TEE","Fatma Kahraman Ayvaz","İyi","Verified Purchase","Reviewed in Germany on 24 April 2023","4.0 out of 5 stars"
"44","T-shirt","Calvin Klein Jeans Women's CKJ CK EMBROIDERY SLIM T YAF WHT WMN TEE","Marlisa","Normalmente indosso s/m questa troppo piccola nella M","Verified Purchase","Reviewed in Italy on 7 April 2023","3.0 out of 5 stars"
"45","T-shirt","Calvin Klein Jeans Women's CKJ CK EMBROIDERY SLIM T YAF WHT WMN TEE","Bri71","La misura e il colore sono perfetti. Il cotone è buono e leggero.","Verified Purchase","Reviewed in Italy on 27 May 2023","3.0 out of 5 stars"
"46","T-shirt","Calvin Klein Jeans Women's CKJ CK EMBROIDERY SLIM T YAF WHT WMN TEE","Soheila Moghzi","Qualität ist top, sieht auch sehr gut aus.Aber, zu klein. Ich wollte es locker sitzt und nicht wie eine 2. Haut.","Verified Purchase","Reviewed in Germany on 9 January 2022","5.0 out of 5 stars"
"47","T-shirt","Calvin Klein Jeans Women's CKJ CK EMBROIDERY SLIM T YAF WHT WMN TEE","Celina.T.","Es ist etwas durchsichtig aber ansonsten ein sehr schönes Shirt","Verified Purchase","Reviewed in Germany on 25 February 2022","4.0 out of 5 stars"
"48","T-shirt","Calvin Klein Jeans Women's CKJ CK EMBROIDERY SLIM T YAF WHT WMN TEE","cecilia","Ottimo","Verified Purchase","Reviewed in Italy on 5 May 2023","4.0 out of 5 stars"
"49","T-shirt","Calvin Klein Jeans Women's CKJ CK EMBROIDERY SLIM T YAF WHT WMN TEE","Celeste","Happy with the purchase! I love Calvin Klein clothes","Verified Purchase","Reviewed in the United Kingdom on 25 October 2022","5.0 out of 5 stars"
"50","T-shirt","Calvin Klein Jeans Women's CKJ CK EMBROIDERY SLIM T YAF WHT WMN TEE","Caro","Das Tshirt fällt leider sehr klein aus. Trage normalerweise xs/s. Da ich momentan schwanger bin habe ich m bestellt und es entspricht auf keinen Fall einer m. Außerdem war das Tshirt extrem geknittert. Die Qualität ist allerdings in Ordnung, es ist ein fester Baumwollstoff, welcher Blickdicht zu sein scheint.","Verified Purchase","Reviewed in Germany on 13 July 2021","5.0 out of 5 stars"
"51","T-shirt","Calvin Klein Jeans Women's CKJ CK EMBROIDERY SLIM T YAF WHT WMN TEE","myshopping","Very well made. Good quality garment.","Verified Purchase","Reviewed in Australia on 7 February 2023","4.4 out of 5 stars"
"52","T-shirt","Calvin Klein Jeans Women's CKJ CK EMBROIDERY SLIM T YAF WHT WMN TEE","Marita","Good quality t-shirt.","Verified Purchase","Reviewed in the United Kingdom on 22 November 2023","5.0 out of 5 stars"
"53","T-shirt","Calvin Klein Jeans Women's CKJ CK EMBROIDERY SLIM T YAF WHT WMN TEE","mademoiselle","Petit S taille très prêt du corp mais super jolie si vous avez une grosse poitrine preferencié le M","Verified Purchase","Reviewed in France on 5 June 2021","5.0 out of 5 stars"
"54","T-shirt","Calvin Klein Jeans Women's CKJ CK EMBROIDERY SLIM T YAF WHT WMN TEE","Viviana","Buon tessuto..e dopo molti lavaggi ancora nuova.consiglio","Verified Purchase","Reviewed in Italy on 23 January 2024","5.0 out of 5 stars"
"55","T-shirt","Calvin Klein Jeans Women's CKJ CK EMBROIDERY SLIM T YAF WHT WMN TEE","Sabine Richter","Sitzt perfekt und sieht gut aus!","Verified Purchase","Reviewed in Germany on 11 September 2023","5.0 out of 5 stars"
"56","T-shirt","Calvin Klein Jeans Women's CKJ CK EMBROIDERY SLIM T YAF WHT WMN TEE","Gemma smith","Lovely top","Verified Purchase","Reviewed in the United Kingdom on 5 November 2023","5.0 out of 5 stars"
"57","T-shirt","Calvin Klein Jeans Women's CKJ CK EMBROIDERY SLIM T YAF WHT WMN TEE","Steffi M.","Bitte Größe wie angegeben bestellen , lieber ein Nr. Größer - aber sonst gut für ein Basic","Verified Purchase","Reviewed in Germany on 3 January 2024","5.0 out of 5 stars"
"58","T-shirt","Calvin Klein Jeans Women's CKJ CK EMBROIDERY SLIM T YAF WHT WMN TEE","maurizio","Regalato a mia cognata è stata contentissima molto carina e di qualità","Verified Purchase","Reviewed in Italy on 4 July 2023","5.0 out of 5 stars"
"59","T-shirt","Calvin Klein Jeans Women's CKJ CK EMBROIDERY SLIM T YAF WHT WMN TEE","Candy candy","En primer lugar el patronaje  de esta camiseta por lo menos en mi caso,se ajusta a la perfección.El tejido es de calidad y además se siente muy natural.La camiseta si bien tiene un diseño básico es bonita y es perfecta como fondo de armario","Verified Purchase","Reviewed in Spain on 29 September 2023","5.0 out of 5 stars"
"60","T-shirt","Calvin Klein Jeans Women's CKJ CK EMBROIDERY SLIM T YAF WHT WMN TEE","Sam","Taille assez juste mais qualité super","Verified Purchase","Reviewed in France on 18 July 2021","5.0 out of 5 stars"
"61","T-shirt","Calvin Klein Jeans Women's CKJ CK EMBROIDERY SLIM T YAF WHT WMN TEE","Monkey","Gute Qualität. Aber man sollte das T Shirt größer kaufen weil die Größen komisch sind","Verified Purchase","Reviewed in Germany on 24 May 2022","4.4 out of 5 stars"
"62","T-shirt","Calvin Klein Jeans Women's CKJ CK EMBROIDERY SLIM T YAF WHT WMN TEE","CRESSENT Magalie","Ce T-shirt est très ajusté même avec une taille au-dessus.","Verified Purchase","Reviewed in France on 28 July 2023","4.0 out of 5 stars"
"63","T-shirt","Calvin Klein Jeans Women's CKJ CK EMBROIDERY SLIM T YAF WHT WMN TEE","Kindle Customer","Nice quality t-shirt, I bought my usual size, and size that was recommended.. small fitting, kept items as my daughter is keeping it.Ordered medium, I'm a size 12, to small... daughter is an 8 and fits her fine.","Verified Purchase","Reviewed in the United Kingdom on 5 February 2022","4.0 out of 5 stars"
"64","T-shirt","Calvin Klein Jeans Women's CKJ CK EMBROIDERY SLIM T YAF WHT WMN TEE","Amazon Customer","Me encantan, quedan genial","Verified Purchase","Reviewed in Spain on 4 May 2023","4.0 out of 5 stars"
"65","T-shirt","Calvin Klein Jeans Women's CKJ CK EMBROIDERY SLIM T YAF WHT WMN TEE","Do","Buona vestibilità  reaistente ai lavaggi frequenti","Verified Purchase","Reviewed in Italy on 23 August 2023","5.0 out of 5 stars"
"66","T-shirt","Calvin Klein Jeans Women's CKJ CK EMBROIDERY SLIM T YAF WHT WMN TEE","Lili","Top","Verified Purchase","Reviewed in France on 24 March 2021","4.0 out of 5 stars"
"67","T-shirt","Calvin Klein Jeans Women's CKJ CK EMBROIDERY SLIM T YAF WHT WMN TEE","Armando Palmiero","Davvero molto bella 😍","Verified Purchase","Reviewed in Italy on 14 July 2023","5.0 out of 5 stars"
"68","T-shirt","Calvin Klein Jeans Women's CKJ CK EMBROIDERY SLIM T YAF WHT WMN TEE","Ginia","Super warm in winter under my coat","Verified Purchase","Reviewed in the United Kingdom on 17 March 2024","5.0 out of 5 stars"
"69","T-shirt","Calvin Klein Jeans Women's CKJ CK EMBROIDERY SLIM T YAF WHT WMN TEE","Tammi","Schönes Shirt, gute Qualität. Lässt sich gut tragen, macht eine tolle Figur. Preis ist angemessen","Verified Purchase","Reviewed in Germany on 2 December 2022","5.0 out of 5 stars"
"70","T-shirt","Calvin Klein Jeans Women's CKJ CK EMBROIDERY SLIM T YAF WHT WMN TEE","Ana","Si la quieres entallada pide una talla menos. Suelo usar 38, pedí mediana, es grande.","Verified Purchase","Reviewed in Spain on 17 December 2022","5.0 out of 5 stars"
"71","T-shirt","Calvin Klein Jeans Women's CKJ CK EMBROIDERY SLIM T YAF WHT WMN TEE","BEATRIZ","cómoda. Pero la calidad de la tela es muy mala, se han hecho agujeros en las axilas y cuello. A la basura en 5 meses. Pésima","Verified Purchase","Reviewed in Spain on 25 May 2023","4.4 out of 5 stars"
"72","T-shirt","Calvin Klein Jeans Women's CKJ CK EMBROIDERY SLIM T YAF WHT WMN TEE","francesco71","Prezzo imbattibile, qualità ok, come tutte le maglie CK","Verified Purchase","Reviewed in Italy on 2 January 2023","1.0 out of 5 stars"
"73","T-shirt","Calvin Klein Jeans Women's CKJ CK EMBROIDERY SLIM T YAF WHT WMN TEE","Jeibmann Corinne","Ich habe dieses Shirt eine Größe größer bestellt. Das war gut so, es fällt kleiner aus.","Verified Purchase","Reviewed in Germany on 21 June 2021","5.0 out of 5 stars"
"74","T-shirt","Calvin Klein Jeans Women's CKJ CK EMBROIDERY SLIM T YAF WHT WMN TEE","JACQUOT Coline","Prévoir une taille de plus, petit au niveau des epaules","Verified Purchase","Reviewed in France on 3 January 2022","5.0 out of 5 stars"
"75","T-shirt","Calvin Klein Jeans Women's CKJ CK EMBROIDERY SLIM T YAF WHT WMN TEE","Ademir","I love this T-shirt. Very good quality and its fits everything 😍","Verified Purchase","Reviewed in the United Kingdom on 27 September 2022","3.0 out of 5 stars"
"76","T-shirt","Calvin Klein Jeans Women's CKJ CK EMBROIDERY SLIM T YAF WHT WMN TEE","Juan Sallent","Calidad muy sencilla.","Verified Purchase","Reviewed in Spain on 6 June 2020","5.0 out of 5 stars"
"77","T-shirt","Calvin Klein Jeans Women's CKJ CK EMBROIDERY SLIM T YAF WHT WMN TEE","Sabrina","Das T Shirt ist nicht durchsichtig und sitzt sehr gut. Das Logo ist eingenäht, was ich immer besser finde als gedruckt.","Verified Purchase","Reviewed in Germany on 22 October 2021","1.0 out of 5 stars"
"78","T-shirt","Calvin Klein Jeans Women's CKJ CK EMBROIDERY SLIM T YAF WHT WMN TEE","Client d'Amazon","Déçu dommage un chiffon s élargi pas très beau","Verified Purchase","Reviewed in France on 29 August 2023","5.0 out of 5 stars"
"79","T-shirt","Calvin Klein Jeans Women's CKJ CK EMBROIDERY SLIM T YAF WHT WMN TEE","Ilaria","Ottimo prodotto, consiglio una taglia in più","Verified Purchase","Reviewed in Italy on 19 October 2023","1.0 out of 5 stars"
"80","T-shirt","Calvin Klein Jeans Women's CKJ CK EMBROIDERY SLIM T YAF WHT WMN TEE","Ilaria","Love this tee shirt. Smart looking, comfortable and not too long ( I am 5 ft 1). I am normally size 8 and the ‘small’ is a perfect fit","Verified Purchase","Reviewed in the United Kingdom on 17 August 2020","5.0 out of 5 stars"
"81","T-shirt","Calvin Klein Jeans Women's CKJ CK EMBROIDERY SLIM T YAF WHT WMN TEE","Aut","Good quality but advise to by the size up","Verified Purchase","Reviewed in the United Kingdom on 14 June 2020","4.4 out of 5 stars"
"82","T-shirt","Calvin Klein Jeans Women's CKJ CK EMBROIDERY SLIM T YAF WHT WMN TEE","Amazon Customer","","Verified Purchase","Reviewed in France on 16 May 2022","3.0 out of 5 stars"
"83","T-shirt","Calvin Klein Jeans Women's CKJ CK EMBROIDERY SLIM T YAF WHT WMN TEE","Amazon Customer","Bella maglietta. Buon cotone. Per la taglia prenderei una misura in più.","Verified Purchase","Reviewed in Italy on 10 July 2023","1.0 out of 5 stars"
"84","T-shirt","Calvin Klein Jeans Women's CKJ CK EMBROIDERY SLIM T YAF WHT WMN TEE","Carmen F.","T-Shirt ist ganz OK, habe mir von der Qualität ein wenig mehr erwartet. Von der Stoffqualität ist ein Shirt von H&M und 9,99 nicht schlechter! Leider sind sie sehr kurz. Hab das Shirt zwar behalten, würde es mir aber nicht mehr bestellen.","Verified Purchase","Reviewed in Germany on 17 May 2023","1.0 out of 5 stars"
"85","T-shirt","Calvin Klein Jeans Women's CKJ CK EMBROIDERY SLIM T YAF WHT WMN TEE","J.J.","Ottimo cotone fresco anche con queste temperature estive torride, taglia M regolare e comoda.","Verified Purchase","Reviewed in Italy on 18 August 2023","4.0 out of 5 stars"
"86","T-shirt","Calvin Klein Jeans Women's CKJ CK EMBROIDERY SLIM T YAF WHT WMN TEE","elena","Fit is as your usual size","Verified Purchase","Reviewed in the United Kingdom on 8 July 2022","3.0 out of 5 stars"
"87","T-shirt","Calvin Klein Jeans Women's CKJ CK EMBROIDERY SLIM T YAF WHT WMN TEE","John","Das Shirt sitzt sehr gut und auch der Stoff fühlt sich hochwertig an. Kann ich weiterempfehlen","Verified Purchase","Reviewed in Germany on 25 December 2021","5.0 out of 5 stars"
"88","T-shirt","Calvin Klein Jeans Women's CKJ CK EMBROIDERY SLIM T YAF WHT WMN TEE","Rita","Maglietta di ottimo cotone. Vestibilità perfetta.","Verified Purchase","Reviewed in Italy on 10 April 2023","5.0 out of 5 stars"
"89","T-shirt","Calvin Klein Jeans Women's CKJ CK EMBROIDERY SLIM T YAF WHT WMN TEE","Mary","La t shirt veste giusto, peccato che il cotone sia sottile e trasparente.","Verified Purchase","Reviewed in Italy on 18 August 2023","5.0 out of 5 stars"
"90","T-shirt","Calvin Klein Jeans Women's CKJ CK EMBROIDERY SLIM T YAF WHT WMN TEE","Cliente Amazon","Very good article","Verified Purchase","Reviewed in Germany on 11 February 2023","4.0 out of 5 stars"
"91","T-shirt","Calvin Klein Jeans Women's CKJ CK EMBROIDERY SLIM T YAF WHT WMN TEE","Nicht gute kvalität","Zu klein für ein L große","Verified Purchase","Reviewed in Germany on 3 February 2024","4.4 out of 5 stars"
"92","T-shirt","Calvin Klein Jeans Women's CKJ CK EMBROIDERY SLIM T YAF WHT WMN TEE","Gabriele P","Ho fatto un regalo tutto come da descrizione","Verified Purchase","Reviewed in Italy on 25 November 2022","1.0 out of 5 stars"
"93","T-shirt","Calvin Klein Jeans Women's CKJ CK EMBROIDERY SLIM T YAF WHT WMN TEE","Fatma Kahraman Ayvaz","İyi","Verified Purchase","Reviewed in Germany on 24 April 2023","4.0 out of 5 stars"
"94","T-shirt","Calvin Klein Jeans Women's CKJ CK EMBROIDERY SLIM T YAF WHT WMN TEE","Marlisa","Normalmente indosso s/m questa troppo piccola nella M","Verified Purchase","Reviewed in Italy on 7 April 2023","3.0 out of 5 stars"
"95","T-shirt","Calvin Klein Jeans Women's CKJ CK EMBROIDERY SLIM T YAF WHT WMN TEE","Bri71","La misura e il colore sono perfetti. Il cotone è buono e leggero.","Verified Purchase","Reviewed in Italy on 27 May 2023","3.0 out of 5 stars"
"96","T-shirt","Calvin Klein Jeans Women's CKJ CK EMBROIDERY SLIM T YAF WHT WMN TEE","Soheila Moghzi","Qualität ist top, sieht auch sehr gut aus.Aber, zu klein. Ich wollte es locker sitzt und nicht wie eine 2. Haut.","Verified Purchase","Reviewed in Germany on 9 January 2022","5.0 out of 5 stars"
"97","T-shirt","Calvin Klein Jeans Women's CKJ CK EMBROIDERY SLIM T YAF WHT WMN TEE","Celina.T.","Es ist etwas durchsichtig aber ansonsten ein sehr schönes Shirt","Verified Purchase","Reviewed in Germany on 25 February 2022","4.0 out of 5 stars"
"98","T-shirt","Calvin Klein Jeans Women's CKJ CK EMBROIDERY SLIM T YAF WHT WMN TEE","cecilia","Ottimo","Verified Purchase","Reviewed in Italy on 5 May 2023","4.0 out of 5 stars"
"99","T-shirt","Calvin Klein Jeans Women's CKJ CK EMBROIDERY SLIM T YAF WHT WMN TEE","Celeste","Happy with the purchase! I love Calvin Klein clothes","Verified Purchase","Reviewed in the United Kingdom on 25 October 2022","5.0 out of 5 stars"
"100","T-shirt","Calvin Klein Jeans Women's CKJ CK EMBROIDERY SLIM T YAF WHT WMN TEE","Caro","Das Tshirt fällt leider sehr klein aus. Trage normalerweise xs/s. Da ich momentan schwanger bin habe ich m bestellt und es entspricht auf keinen Fall einer m. Außerdem war das Tshirt extrem geknittert. Die Qualität ist allerdings in Ordnung, es ist ein fester Baumwollstoff, welcher Blickdicht zu sein scheint.","Verified Purchase","Reviewed in Germany on 13 July 2021","5.0 out of 5 stars"
